Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
717 NW 253RD ST,NEWBERRY,FL,  32669,alachua,07/22/2025,11:00 AM ET,01 2023 CA 002241,https://alachua.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
2 HEMLOCK TERRACE TRAK,OCALA,FL,  34472,marion,07/22/2025,11:00 AM ET,422024CA000750CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
79 JUNIPER TRAIL LOOP,OCALA,FL,  34480,marion,07/22/2025,11:00 AM ET,422024CA002180CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
179 FISHER WAY TRL,OCKLAWAHA,FL,  32179,marion,07/22/2025,11:00 AM ET,422024CA001915CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
11147 ACME DR UNIT 207D,ORLANDO,FL, 32825,myorangeclerk,07/22/2025,11:00 AM ET,2024-CC-005948-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
8228 SOMMERVILLE DR,ORLANDO,FL, 32829,myorangeclerk,07/22/2025,11:00 AM ET,2019-CA-013607-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
9736 HATTON CIR,ORLANDO,FL, 32832,myorangeclerk,07/22/2025,11:00 AM ET,2024-CA-009682-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
1238 LAKE WHITNEY DR,WINDERMERE,FL, 34786,myorangeclerk,07/22/2025,11:00 AM ET,2023-CA-000764-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,,
1219 NW 204 ST,MIAMI GARDENS,FL,  33169,miamidade,07/23/2025,09:00 AM ET,2024-017428-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
520 BRICKELL KEY DR A610,MIAMI,FL,  33131,miamidade,07/23/2025,09:00 AM ET,2024-010422-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
1995 NW 58 ST,MIAMI,FL,  33142,miamidade,07/23/2025,09:00 AM ET,2023-017082-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
16485 SW 84 LN,MIAMI,FL,  33193,miamidade,07/23/2025,09:00 AM ET,2024-009860-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
17875 COLLINS AVE PH4506,SUNNY ISLES BEACH,FL,  33160,miamidade,07/23/2025,09:00 AM ET,2024-003556-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
741 CHANCE RD,CHIPLEY,FL,  32428,washington,07/23/2025,10:00 AM CT,672024CA000048CAAXMX,https://washington.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
5569 ORO VALLEY RD,AUBURNDALE,FL,  33823,polk,07/23/2025,10:00 AM ET,2025CC001194000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
2429 EAGLE VISTA CT,FLEMING ISLAND,FL,  32003,clay,07/23/2025,10:00 AM ET,2023CA001412,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
802 HIBERNIA,FLEMING ISLAND,FL,  32003,clay,07/23/2025,10:00 AM ET,2024CA000386,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
1319 56TH ST S,GULFPORT,FL,  33707,pinellas,07/23/2025,10:00 AM ET,522024CA005173XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
GRANNYS PL,KEYSTONE HEIGHTS,FL,  32656,clay,07/23/2025,10:00 AM ET,2022CA000084,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
7202 NOTRE DAME ST,KEYSTONE HEIGHTS,FL,  32656,clay,07/23/2025,10:00 AM ET,2024CA000876,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
4860 FIREWEED ST,MIDDLEBURG,FL,  32068,clay,07/23/2025,10:00 AM ET,2023CA001620,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
2878 THUNDER RD,MIDDLEBURG,FL,  32068,clay,07/23/2025,10:00 AM ET,2024CA000742,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
307 173RD AVE E,NORTH REDINGTON BEACH,FL,  33708,pinellas,07/23/2025,10:00 AM ET,522020CA005537XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
1450 CANOPY OAKS DR,ORANGE PARK,FL,  32065,clay,07/23/2025,10:00 AM ET,2019CA000208,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
2640 ROSEWOOD CT,ORANGE PARK,FL,  32065,clay,07/23/2025,10:00 AM ET,2023CA000032,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
465 TAYLOR AVE,ORANGE PARK,FL,  32065,clay,07/23/2025,10:00 AM ET,2023CA000143,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
2093 DERBY CT,ORANGE PARK,FL,  32073,clay,07/23/2025,10:00 AM ET,2017CA000020,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
308 BONNLYN DR,ORANGE PARK,FL,  32073,clay,07/23/2025,10:00 AM ET,2022CA000447,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
13214 38TH ST N,PINELLAS PARK,FL,  33762,pinellas,07/23/2025,10:00 AM ET,522025CA002015XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
9790 66TH ST N # 162,PINELLAS PARK,FL,  33782,pinellas,07/23/2025,10:00 AM ET,522024CA002919XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
963 SUNLIT CORAL ST,RUSKIN,FL,  33570,hillsborough,07/23/2025,10:00 AM ET,292024CA001632A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
6511 113TH ST,SEMINOLE,FL,  33772,pinellas,07/23/2025,10:00 AM ET,522024CA003910XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
674 56TH AVE S,ST PETERSBURG,FL,  33705,pinellas,07/23/2025,10:00 AM ET,522024CA004771XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
14037 N DALE MABRY HWY N19,TAMPA,FL,  33618,hillsborough,07/23/2025,10:00 AM ET,292024CA009475A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
216 HOLLYBERRY WAY,FRUITA,CO,  81521,mesa,07/23/2025,10:00 AM MT,2025-0030,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
2972 SANDRA AVE,GRAND JUNCTION,CO,  81504,mesa,07/23/2025,10:00 AM MT,2025-0057,https://mesa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
746 TATE RD,CANTONMENT,FL,  32533,escambia,07/23/2025,11:00 AM CT,2023 CA 002169,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
5221 MADISON AVE,PACE,FL,  32571,santarosa,07/23/2025,11:00 AM CT,572025CA000018CAAXMX,https://santarosa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
3807 IDLEWOOD DR,PENSACOLA,FL,  32505,escambia,07/23/2025,11:00 AM CT,2024 CA 001142,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
8900 SCENIC HILLS DR,PENSACOLA,FL,  32514,escambia,07/23/2025,11:00 AM CT,2024 CA 000151,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
4207 21ST AVE W,BRADENTON,FL,  34205,manatee,07/23/2025,11:00 AM ET,412023CA000858CAAXMA,https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
646 CHERRY ST,DAYTONA BEACH,FL,  32114,volusia,07/23/2025,11:00 AM ET,2023 32252 CICI,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
660 6TH ST,HOLLY HILL,FL,  32117,volusia,07/23/2025,11:00 AM ET,2024 13449 CICI,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
526 75TH ST,HOLMES BEACH,FL,  34217,manatee,07/23/2025,11:00 AM ET,412019CA004116CAAXMA,https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
626 MARION OAKS LN,OCALA,FL,  34473,marion,07/23/2025,11:00 AM ET,422023CA002196CAAXXX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
2777 SW 153RD PLACE RD,OCALA,FL,  34473,marion,07/23/2025,11:00 AM ET,422024CA000886CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
4413 NW 1ST CT,OCALA,FL,  34475,marion,07/23/2025,11:00 AM ET,422024CA001661CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
14071 SE 126TH TERR,OKEECHOBEE,FL,  34974,okeechobee,07/23/2025,11:00 AM ET,472024CA000165CAAXMX,https://okeechobee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
12144 PILOT CT,ORLANDO,FL, 32828,myorangeclerk,07/23/2025,11:00 AM ET,2023-CA-014427-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
423 BELLA VIDA BLVD,ORLANDO,FL, 32828,myorangeclerk,07/23/2025,11:00 AM ET,2023-CC-020388-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
9038 DRY CREEK LN,ORLANDO,FL, 32832,myorangeclerk,07/23/2025,11:00 AM ET,2018-CA-005603-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
3 BLUE HEN DR,PLACIDA,FL,  33946,charlotte,07/23/2025,11:00 AM ET,24000224CC,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
12395 QUAIL DR,PLACIDA,FL,  33946,charlotte,07/23/2025,11:00 AM ET,24001566CC,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
122 VALDIVA ST,PUNTA GORDA,FL,  33983,charlotte,07/23/2025,11:00 AM ET,24000042CC,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
14519 CRESTED PLUME DR,WINTER GARDEN,FL, 34787,myorangeclerk,07/23/2025,11:00 AM ET,2023-CA-002395-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
337 NE 14TH TER,CAPE CORAL,FL,  33909,lee,07/24/2025,09:00 AM ET,24-CA-005032,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
35-43 NE 10TH PL,CAPE CORAL,FL,  33909,lee,07/24/2025,09:00 AM ET,24-CA-006005,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
3811 SW 6TH PL,CAPE CORAL,FL,  33914,lee,07/24/2025,09:00 AM ET,24-CA-004092,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
4209 NW 20TH TER,CAPE CORAL,FL,  33993,lee,07/24/2025,09:00 AM ET,24-CA-005366,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
23680 WALDEN CENTER DR 206,ESTERO,FL,  34134,lee,07/24/2025,09:00 AM ET,24-CA-003492,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
5488 GOVERNORS DR,FORT MYERS,FL,  33907,lee,07/24/2025,09:00 AM ET,24-CA-003292,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
12730 KELLY PALM DR,FORT MYERS,FL,  33908,lee,07/24/2025,09:00 AM ET,24-CC-009557,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
606 JEFFERSON AVE,LEHIGH ACRES,FL,  33936,lee,07/24/2025,09:00 AM ET,24-CA-005475,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
5709 FOXLAKE DR 102,NORTH FORT MYERS,FL,  33917,lee,07/24/2025,09:00 AM ET,24-CA-000798,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
10655 N DRAGONIS DR,CITRUS SPRINGS,FL,  34433,citrus,07/24/2025,10:00 AM ET,2024 CA 000806 A,https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
2055 W CORRINE ST,CITRUS SPRINGS,FL,  34434,citrus,07/24/2025,10:00 AM ET,2024 CA 000688 A,https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
7582 N FISHER TER,CITRUS SPRINGS,FL,  34434,citrus,07/24/2025,10:00 AM ET,2024 CA 000689 A,https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
507 E KINGSDALE ST,CITRUS SPRINGS,FL,  34434,citrus,07/24/2025,10:00 AM ET,2024 CA 000691 A,https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
9343 N SHERMAN DR,CITRUS SPRINGS,FL,  34434,citrus,07/24/2025,10:00 AM ET,2024 CA 000690 A,https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
8461 W BUCKWOOD CT,HOMOSASSA,FL,  34448,citrus,07/24/2025,10:00 AM ET,2017 CA 000724 A,https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
3851 S SANDPIPER TER,HOMOSASSA,FL,  34448,citrus,07/24/2025,10:00 AM ET,2024 CA 000531 A,https://citrus.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
6097 TAYLOR,JACKSONVILLE,FL,  32234,clay,07/24/2025,10:00 AM ET,2023CA000759,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
4899 CREEK BLUFF LN,MIDDLEBURG,FL,  32068,clay,07/24/2025,10:00 AM ET,2025CA000047,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
1477 BITTERBERRY DR,ORANGE PARK,FL,  32065,clay,07/24/2025,10:00 AM ET,2024CA000695,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
8512 FANTASIA PARK WAY,RIVERVIEW,FL,  33578,hillsborough,07/24/2025,10:00 AM ET,292023CA013118A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
35618TH AVE,VERO BEACH,FL,  32962,indian-river,07/24/2025,10:00 AM ET,2024 CA 000024,https://indian-river.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
2187 HIGH RD,MARIANNA,FL,  32446,jackson,07/24/2025,11:00 AM CT,322025CA000019CAAXMX,https://jackson.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
2839 MILTONIA AVE,MARIANNA,FL,  32448,jackson,07/24/2025,11:00 AM CT,322023CA000172CAAXMX,https://jackson.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
104 SEASHELL CT,PANAMA CITY BEACH,FL,  32413,bay,07/24/2025,11:00 AM CT,24000186CA,https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
14401 FRONT BEACH RD 227,PANAMA CITY BEACH,FL,  32413,bay,07/24/2025,11:00 AM CT,24001000CA,https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
8804 DOROTHY FARRIS RD,SOUTHPORT,FL,  32409,bay,07/24/2025,11:00 AM CT,23000613CA,https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
312 WADE AVE,DELAND,FL,  32724,volusia,07/24/2025,11:00 AM ET,2024 12225 CIDL,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
2803 YULE TREE DR,EDGEWATER,FL,  32141,volusia,07/24/2025,11:00 AM ET,2023 12032 CIDL,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
4222 DAY BRIDGE PL,ELLENTON,FL,  34222,manatee,07/24/2025,11:00 AM ET,412023CA004030CAAXMA,https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
700 BRIGHTVIEW DR,LAKE MARY,FL,  32746,seminole,07/24/2025,11:00 AM ET,2023CA003719,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
1910 LONG POND DR,LONGWOOD,FL,  32779,seminole,07/24/2025,11:00 AM ET,2022CA000856,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
16173 SW 47TH TER,OCALA,FL,  34473,marion,07/24/2025,11:00 AM ET,422024CA000495CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
5376 SW 103RD LOOP,OCALA,FL,  34476,marion,07/24/2025,11:00 AM ET,422024CA002324CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
1116 MARTIN L KING DR,ORLANDO,FL, 32805,myorangeclerk,07/24/2025,11:00 AM ET,2023-CA-011532-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
3817 WHITE HERON DR,ORLANDO,FL, 32808,myorangeclerk,07/24/2025,11:00 AM ET,2014-CA-008596-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
2342 CROSSTON CIR,ORLANDO,FL, 32824,myorangeclerk,07/24/2025,11:00 AM ET,2022-CA-004426-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
7820 ROLLINGRIDGE CT,ORLANDO,FL, 32835,myorangeclerk,07/24/2025,11:00 AM ET,2021-CA-010187-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
24839 NE 130TH ST,SALT SPRINGS,FL,  32134,marion,07/24/2025,11:00 AM ET,422024CA000017CAAXMX,https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
2325 W PENSACOLA ST APT 103,TALLAHASSEE,FL,  32304,leon,07/24/2025,11:00 AM ET,2024 CC 001917,https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
3491 TORRINGTON WAY,TALLAHASSEE,FL,  32317,leon,07/24/2025,11:00 AM ET,2023 CA 001511,https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
1550 NECTARINE ST,FERNANDINA BEACH,FL,  32034,nassauclerk,07/24/2025,11:30 AM ET,452024CA000168CAAXYX,https://nassauclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,,
11742 TEMPEST HARBOR LOOP,VENICE,FL, 34292,sarasota,07/25/2025,09:00 AM ET,2024 CA 000903 NC,https://sarasota.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
778 SPRING FLOWERS TRL,BRANDON,FL,  33511,hillsborough,07/25/2025,10:00 AM ET,292024CC047923A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
356 ASHLEY LOOP,DAVENPORT,FL,  33837,polk,07/25/2025,10:00 AM ET,2024CA003513000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
14750101ST ST,FELLSMERE,FL,  32948,indian-river,07/25/2025,10:00 AM ET,2024 CA 000298,https://indian-river.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
1909 LAVON ST,LAKELAND,FL,  33805,polk,07/25/2025,10:00 AM ET,2024CA002082000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
842 CHANNING RD,LAKELAND,FL,  33805,polk,07/25/2025,10:00 AM ET,2024CA002980000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
5235 NICHOLS DR E,LAKELAND,FL,  33813,polk,07/25/2025,10:00 AM ET,2024CA004788000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
2737 FIRETHORN AVE,ORANGE PARK,FL,  32073,clay,07/25/2025,10:00 AM ET,2023CA001436,https://clay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
405 MALLARD LN,POINCIANA,FL,  34759,polk,07/25/2025,10:00 AM ET,2023CA004457000000,https://polk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
12318 KENTBROOK MANOR LN,RIVERVIEW,FL,  33579,hillsborough,07/25/2025,10:00 AM ET,292024CC071304A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
9842 ASHBURN LAKE DR,TAMPA,FL,  33610,hillsborough,07/25/2025,10:00 AM ET,292024CC004043A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,,
