Date,URL,Source,Case,Judgment,Parcel,Address,Address2,Value,Atty,Atty_Contact
"Auction Starts
07/30/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,2024CC001703,"$15,876.56 ",3312-700-0218-000-7,1801 NW VIVANCO ST,"PORT SAINT LUCIE, FL- 34986","$437,765.00 ",,
"Auction Starts
07/29/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,2023CA002007,"$358,862.88 ",3420-670-1876-000-6,1994 SW GUERNSEY ST,"PORT SAINT LUCIE, FL- 34987","$340,200.00 ",,
"Auction Starts
07/21/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,24000264CA,"$103,655.64 ",4.12E+11,2715 LEE ST,"PUNTA GORDA, FL- 33950","$222,276.00 ",,
"Auction Starts
08/07/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/07/2025,Realforeclose.com,24002037CA,"$499,435.81 ",4.12E+11,727 BONITA CT,"PUNTA GORDA, FL- 33950","$470,931.00 ",,
"Auction Starts
07/09/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,25000066CA,"$222,149.66 ",4.12E+11,15420 OLIVE CIR,"PUNTA GORDA, FL- 33955","$171,348.00 ",,
"Auction Starts
07/10/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,23001404CC,"$5,880.05 ",4.12E+11,206 YELLOW ELDER,"PUNTA GORDA, FL- 33955","$27,650.00 ",,
"Auction Starts
07/16/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,24001129CA,"$145,917.30 ",4.02E+11,29192 EDGEWOOD ST,"PUNTA GORDA, FL- 33982","$145,584.00 ",,
"Auction Starts
08/01/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,24002052CA,"$310,862.06 ",4.23E+11,43014 WIREGRASS LN,"PUNTA GORDA, FL- 33982","$429,268.00 ",,
"Auction Starts
07/23/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,24000042CC,"$10,636.57 ",4.02E+11,122 VALDIVA ST,"PUNTA GORDA, FL- 33983","$258,373.00 ",,
"Auction Starts
07/11/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,292023CC117404A001HC,"$24,284.92 ",2030325UH000008000080U,11816 WHISPER CREEK DR,"RIVERVIEW, FL- 33569","$209,375.00 ",,
"Auction Starts
07/22/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,292023CA013351A001HC,"$333,359.47 ",203021B0C000000002120U,10322 HOLSTEIN EDGE PL,"RIVERVIEW, FL- 33569","$315,457.00 ",,
"Auction Starts
07/22/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,292024CA007492A001HC,"$177,636.53 ",203016ZZZ000002918400U,11609 WINN RD,"RIVERVIEW, FL- 33569","$164,767.00 ",,
"Auction Starts
07/21/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,292022CA004486A001HC,"$24,176.37 ",20310660Q000028000580U,10254 HUNTERS HAVEN BLVD,"RIVERVIEW, FL- 33578","$283,043.00 ",,
"Auction Starts
07/24/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,292023CA013118A001HC,"$129,039.59 ",2030182RU000000001620U,8512 FANTASIA PARK WAY,"RIVERVIEW, FL- 33578","$325,752.00 ",,
"Auction Starts
07/29/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,292023CA016764A001HC,"$328,217.90 ",2030182RV000006000150U,7111 COLONY POINTE DR,"RIVERVIEW, FL- 33578","$334,847.00 ",,
"Auction Starts
07/29/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,292025CA000808A001HC,"$258,382.16 ",2031065H4000010000150U,12603 MIDPOINTE DR,"RIVERVIEW, FL- 33578","$295,044.00 ",,
"Auction Starts
07/15/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,292023CA001282A001HC,"$175,750.15 ",2031172VF000001000130U,13326 LARAWAY DR,"RIVERVIEW, FL- 33579","$222,377.00 ",,
"Auction Starts
07/22/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,292023CA014029A001HC,$411.00 ,20311071SB00000000010U,12902 CATTAIL SHORE LN,"RIVERVIEW, FL- 33579","$419,250.00 ",,
"Auction Starts
07/25/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,292024CC071304A001HC,"$7,793.60 ",2031049QO000000000750U,12318 KENTBROOK MANOR LN,"RIVERVIEW, FL- 33579","$319,732.00 ",,
"Auction Starts
07/30/2025 11:00 AM ET",https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,22000806CA,"$72,882.55 ",4.12E+11,5 MARK TWAIN LN,"ROTONDA WEST, FL- 33947","$210,529.00 ",,
"Auction Starts
08/06/2025 10:00 AM ET",https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,502024CA001459XXXAMB,"$257,103.94 ",7.24E+16,358 QUEBEC CT,"ROYAL PALM BEACH, FL- 33411","$220,000.00 ",,
"Auction Starts
07/10/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,292023CA001076A001HC,"$274,768.21 ",19322086I000017000020U,2509 RIVER BRIAR BLVD,"RUSKIN, FL- 33570","$296,218.00 ",,
"Auction Starts
07/23/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,292024CA001632A001HC,"$243,599.05 ",193206C07000000001250U,963 SUNLIT CORAL ST,"RUSKIN, FL- 33570","$228,796.00 ",,
"Auction Starts
07/10/2025 12:00 PM ET",https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CA24-1108,"$208,866.74 ",879053220,3136 TINDALL FARMS RD,"SAINT AUGUSTINE, FL- 32084","$327,199.00 ",,
"Auction Starts
07/10/2025 12:00 PM ET",https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CC21-0989,"$5,870.63 ",2841770100,708 MEDINA CT,"SAINT AUGUSTINE, FL- 32086","$170,420.00 ",,
"Auction Starts
07/17/2025 12:00 PM ET",https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,CA23-1940,"$462,299.83 ",1409350400,4217 WICKS BRANCH RD,"SAINT AUGUSTINE, FL- 32086","$304,113.00 ",,
"Auction Starts
07/10/2025 12:00 PM ET",https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CA22-0858,"$357,926.33 ",100152240,42 APPLETON CT,"SAINT AUGUSTINE, FL- 32092","$268,367.00 ",,
"Auction Starts
07/10/2025 12:00 PM ET",https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CA23-1475,"$413,550.55 ",290111860,365 CEDARSTONE WAY,"SAINT AUGUSTINE, FL- 32092","$323,112.00 ",,
"Auction Starts
07/17/2025 12:00 PM ET",https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,CC22-1704,"$4,769.41 ",286854920,635 PORTA ROSA CIR,"SAINT AUGUSTINE, FL- 32092","$371,589.00 ",,
"Auction Starts
07/10/2025 09:00 AM ET",https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,24-CA-006515,"$476,458.07 ",01-46-22-06-0000A.0180,2543 EIGHTH AVE,"SAINT JAMES CITY, FL- 33956","$247,149.00 ",,
"Auction Starts
07/10/2025 12:00 PM ET",https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,CA23-2079,"$335,671.49 ",96240050,94 CLOISTERBANE DR,"SAINT JOHNS, FL- 32259","$450,035.00 ",,
"Auction Starts
07/16/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,2023CA000239,"$426,857.59 ",1327-801-0030-000-5,3405 BENT PINE DR,"SAINT LUCIE COUNTY, FL- 34951","$188,058.00 ",,
"Auction Starts
07/30/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,2023CA002413,"$123,028.30 ",3425-702-0071-000-7,8526 LIDFLOWER CT,"SAINT LUCIE COUNTY, FL- 34952","$178,900.00 ",,
"Auction Starts
07/22/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,2023CA001908,"$340,000.00 ",3402-602-0009-000-4,5005 BUCHANAN DR,"SAINT LUCIE COUNTY, FL- 34982","$168,047.00 ",,
"Auction Starts
07/29/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,2024CA000406,"$467,053.97 ",3402-607-0088-000-6,701 BARTOW ST,"SAINT LUCIE COUNTY, FL- 34982","$354,217.00 ",,
"Auction Starts
07/29/2025 08:00 AM ET",https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,2024CA001986,"$206,636.67 ",2421-605-0026-000-4,2405 MELON CT,"SAINT LUCIE COUNTY, FL- 34982","$254,100.00 ",,
"Auction Starts
07/24/2025 11:00 AM ET",https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,422024CA000017CAAXMX,"$147,618.68 ",219886,24839 NE 130TH ST,"SALT SPRINGS, FL- 32134","$111,408.00 ",,
"Auction Starts
07/10/2025 11:00 AM ET",https://putnam.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,542024CA000265CAAXMX,"$174,825.58 ",43-10-27-8254-0050-0120,598 SAN MATEO RD,"SAN MATEO, FL- 32187","$280,140.00 ",,
"Auction Starts
07/31/2025 09:00 AM ET",https://sarasota.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,2022 CA 002662 NC,"$397,224.21 ",102150060,3101 BISPHAM RD,"SARASOTA, 34231","$337,142.00 ",,
"Auction Starts
07/15/2025 09:00 AM ET",https://sarasota.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,2023 CA 007152 NC,"$563,395.69 ",2026020027,1672 10TH ST,"SARASOTA, 34236","$442,900.00 ",,
"Auction Starts
07/16/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,522022CA005361XXCICI,"$121,538.94 ",1.53E+17,9728 GROVELAND ST,"SEMINOLE, FL- 33772","$75,771.00 ",,
"Auction Starts
07/23/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,522024CA003910XXCICI,"$153,322.08 ",1.53E+17,6511 113TH ST,"SEMINOLE, FL- 33772","$216,716.00 ",,
"Auction Starts
07/31/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,522024CC007749XXCOCO,"$35,690.30 ",1.53E+17,9721 86TH AVE,"SEMINOLE, FL- 33777","$179,326.00 ",,
"Auction Starts
07/21/2025 11:00 AM ET",https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,422023CA002318CAAXXX,"$93,147.89 ",314781,5756 NE 165TH TERRACE RD,"SILVER SPRINGS, FL- 34488","$101,619.00 ",,
"Auction Starts
07/21/2025 09:00 AM ET",https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,2024-008263-CA-01,"$295,836.30 ",09-4025-010-0820,6350 SW 60 AVE,"SOUTH MIAMI, FL- 33143","$98,333.00 ",,
"Auction Starts
07/21/2025 09:00 AM ET",https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,2024-019894-CA-01,"$344,667.82 ",09-4025-058-0180,6305 SW 58 PL,"SOUTH MIAMI, FL- 33143","$620,453.00 ",,
"Auction Starts
07/18/2025 11:00 AM CT",https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,24000162CA,"$144,920.80 ",07645-180-000,8815 DOROTHY FARRIS RD,"SOUTHPORT, FL- 32409","$224,879.00 ",,
"Auction Starts
07/22/2025 11:00 AM CT",https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,24000293CA,"$118,196.16 ",08331-030-000,1105 13TH ST,"SOUTHPORT, FL- 32409","$90,323.00 ",,
"Auction Starts
07/24/2025 11:00 AM CT",https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,23000613CA,"$122,467.34 ",07645-085-000,8804 DOROTHY FARRIS RD,"SOUTHPORT, FL- 32409","$33,778.00 ",,
"Auction Starts
07/16/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,522023CA000360XXCICI,"$329,613.30 ",1.63E+17,6535 16TH ST N,"ST PETERSBURG, FL- 33702","$190,446.00 ",,
"Auction Starts
07/30/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,522023CA006846XXCICI,"$296,474.64 ",1.73E+17,11351 SAN FERNANDO BLVD NE,"ST PETERSBURG, FL- 33702","$187,179.00 ",,
"Auction Starts
08/06/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/06/2025,Realforeclose.com,522023CA008620XXCICI,"$32,395.65 ",1.73E+17,240 81ST AVE N,"ST PETERSBURG, FL- 33702","$107,342.00 ",,
"Auction Starts
07/30/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,522024CA003832XXCICI,"$457,171.18 ",1.73E+17,811 40TH AVE NE,"ST PETERSBURG, FL- 33703","$277,814.00 ",,
"Auction Starts
07/15/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,522024CA002064XXCICI,"$299,759.67 ",1.63E+17,950 9TH AVE S,"ST PETERSBURG, FL- 33705","$32,323.00 ",,
"Auction Starts
07/23/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,522024CA004771XXCICI,"$134,682.36 ",1.73E+17,674 56TH AVE S,"ST PETERSBURG, FL- 33705","$353,343.00 ",,
"Auction Starts
07/17/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,522023CA007267XXCICI,"$135,876.83 ",1.63E+17,5460 40TH AVE N,"ST PETERSBURG, FL- 33709","$129,404.00 ",,
"Auction Starts
07/29/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,522024CA001903XXCICI,"$574,944.32 ",1.63E+17,6675 46TH AVE N,"ST PETERSBURG, FL- 33709","$225,000.00 ",,
"Auction Starts
07/10/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,522022CA002704XXCICI,"$167,275.82 ",1.63E+17,201 53RD ST N,"ST PETERSBURG, FL- 33710","$74,823.00 ",,
"Auction Starts
07/15/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,522022CA003901XXCICI,"$149,653.29 ",1.63E+17,4745 1ST AVE S,"ST PETERSBURG, FL- 33711","$308,275.00 ",,
"Auction Starts
07/15/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,522024CA003775XXCICI,"$244,245.08 ",1.63E+17,7100 SUNSHINE SKYWAY LN S # 20,"ST PETERSBURG, FL- 33711","$282,274.00 ",,
"Auction Starts
07/10/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,522024CA005268XXCICI,"$69,765.92 ",1.63E+17,3300 29TH ST N,"ST PETERSBURG, FL- 33713","$164,187.00 ",,
"Auction Starts
07/30/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,522024CA000709XXCICI,"$28,996.36 ",1.63E+17,3100 HARTFORD ST N # 120,"ST PETERSBURG, FL- 33713","$86,405.00 ",,
"Auction Starts
07/09/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,522010CA012557XXCICI,"$245,657.59 ",1.63E+17,2120 57TH AVE N,"ST PETERSBURG, FL- 33714","$209,890.00 ",,
"Auction Starts
07/30/2025 10:00 AM ET",https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,522023CA007939XXCICI,"$363,381.47 ",1.63E+17,4060 30TH ST N,"ST PETERSBURG, FL- 33714","$309,425.00 ",,
"Auction Starts
08/07/2025 10:00 AM ET",https://martin.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/07/2025,Realforeclose.com,24000498CAAXMX,"$137,852.33 ",12-39-40-002-043-00190-7,2529 SW MARQUIS TER,"STUART, FL- 34997","$141,510.00 ",,
"Auction Starts
07/15/2025 11:00 AM ET",https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/15/2025,Realforeclose.com,422024CA001009CAAXMX,"$48,377.22 ",2795131,9389 SE 174TH LOOP,"SUMMERFIELD, FL- 34491","$83,929.00 ",,
"Auction Starts
07/28/2025 11:00 AM ET",https://marion.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,422024CC002485CCAXMX,"$11,144.41 ",2768401,17478 SE 115TH TERRACE RD,"SUMMERFIELD, FL- 34491","$240,800.00 ",,
"Auction Starts
07/16/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,292022CC066236A001HC,"$3,849.98 ",193135B81000004000070U,7316 BAGLEY COVE CT,"SUN CITY CENTER, FL- 33573","$408,044.00 ",,
"Auction Starts
07/09/2025 09:00 AM ET",https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,2023-016753-CA-01,"$318,530.20 ",31-2211-017-1890,230 174 ST APT 1120,"SUNNY ISLES BEACH, FL- 33160","$226,489.00 ",,
"Auction Starts
07/23/2025 09:00 AM ET",https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,2024-003556-CA-01,"$8,748,449.13 ",31-2211-071-2420,17875 COLLINS AVE PH4506,"SUNNY ISLES BEACH, FL- 33160","$6,702,003.00 ",,
"Auction Starts
08/04/2025 09:00 AM ET",https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/04/2025,Realforeclose.com,2023-001439-CA-01,"$359,583.90 ",31-2211-008-0440,250 174 ST 317,"SUNNY ISLES BEACH, FL- 33160","$195,676.00 ",,
"Auction Starts
07/14/2025 11:00 AM ET",https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,2024 CA 000589,"$200,457.18 ",212252 A0070,2426 LUDMILA LN,"TALLAHASSEE, FL- 32303","$214,728.00 ",,
"Auction Starts
07/18/2025 11:00 AM ET",https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,2024 CA 000982,"$56,534.18 ",211530 L0330,2412 IONIC CT,"TALLAHASSEE, FL- 32303","$162,533.00 ",,
"Auction Starts
07/24/2025 11:00 AM ET",https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,2024 CC 001917,"$15,072.69 ",213447 21030,2325 W PENSACOLA ST APT 103,"TALLAHASSEE, FL- 32304","$45,310.00 ",,
"Auction Starts
07/14/2025 11:00 AM ET",https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,2023 CA 001618,"$168,449.40 ",411326 A0190,4193 RIDGE HAVEN RD,"TALLAHASSEE, FL- 32305","$162,517.00 ",,
"Auction Starts
07/18/2025 11:00 AM ET",https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,2024 CA 000710,"$237,842.83 ",142560 UU0200,6724 APOLLO TRL,"TALLAHASSEE, FL- 32309","$165,254.00 ",,
"Auction Starts
07/30/2025 11:00 AM ET",https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,2023 CC 003712,"$14,529.18 ",312123 D0210,3926 SHUMARD OAK BLVD,"TALLAHASSEE, FL- 32311","$144,322.00 ",,
"Auction Starts
07/24/2025 11:00 AM ET",https://leon.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/24/2025,Realforeclose.com,2023 CA 001511,"$214,055.32 ",112726 B0110,3491 TORRINGTON WAY,"TALLAHASSEE, FL- 32317","$188,556.00 ",,
"Auction Starts
07/22/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/22/2025,Realforeclose.com,292024CA007474A001HC,"$409,710.07 ",182924825000000005100A,700 S HARBOUR ISLAND BLVD 510,"TAMPA, FL- 33602","$371,392.00 ",,
"Auction Starts
07/16/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,292024CA002811A001HC,"$147,731.47 ",19283046T000000002541A,1612 E NOME ST,"TAMPA, FL- 33604","$221,797.00 ",,
"Auction Starts
07/21/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,292023CA014684A001HC,"$198,247.36 ",1829163JF000014000040A,3915 W ARCH ST,"TAMPA, FL- 33607","$449,816.00 ",,
"Auction Starts
07/25/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/25/2025,Realforeclose.com,292024CC004043A001HC,"$7,356.10 ",20290676F000010000010U,9842 ASHBURN LAKE DR,"TAMPA, FL- 33610","$231,030.00 ",,
"Auction Starts
07/09/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,292024CA009759A001HC,"$312,224.37 ",18281210K000004000040U,302 E 130TH AVE,"TAMPA, FL- 33612","$277,040.00 ",,
"Auction Starts
07/11/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,292024CC041699A001HC,"$7,671.73 ",1928071H1C000000C1090U,1318 MOUNTAIN VIEW DR,"TAMPA, FL- 33612","$139,930.00 ",,
"Auction Starts
07/16/2025 10:00 AM ET",https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,292024CA009625A001HC,"$116,121.02 ",19281843E000011000170A,1916 MARVY AVE,"TAMPA, FL- 33612","$167,636.00 ",,
