Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
4840 SW 114 CT,MIAMI,FL,  33165,miamidade,07/28/2025,09:00 AM ET,2013-003860-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
10099 SW 26 ST,MIAMI,FL,  33165,miamidade,07/28/2025,09:00 AM ET,2023-015585-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
13800 SW 155 TER,MIAMI,FL,  33177,miamidade,07/28/2025,09:00 AM ET,2024-014074-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
12620 SW 188 TER,MIAMI,FL,  33177,miamidade,07/28/2025,09:00 AM ET,2024-014369-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
1301 NE 191 ST F-118,MIAMI,FL,  33179,miamidade,07/28/2025,09:00 AM ET,2023-024866-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
5316 SW 149 PL,MIAMI,FL,  33185,miamidade,07/28/2025,09:00 AM ET,2024-010293-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
8265 SW 178 TER,PALMETTO BAY,FL,  33157,miamidade,07/28/2025,09:00 AM ET,2018-033796-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
6018 ADRIATIC WAY,GREENACRES,PA,  33413,palmbeach,07/28/2025,10:00 AM ET,502023CA015898XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
10502 WINDSURFER WAY,TAMPA,FL,  33615,hillsborough,07/28/2025,10:00 AM ET,292019CA008745A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
4155 WORLINGTON TER,FORT PIERCE,FL,  34947,stlucie,07/29/2025,08:00 AM ET,2023CA001889,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
2292 SE HOLLAND ST,PORT SAINT LUCIE,FL,  34952,stlucie,07/29/2025,08:00 AM ET,2022CA001528,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
2138 SW BIELLA AVE,PORT SAINT LUCIE,FL,  34953,stlucie,07/29/2025,08:00 AM ET,2023CA001636,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
502 NW GOLDCOAST AVE,PORT SAINT LUCIE,FL,  34983,stlucie,07/29/2025,08:00 AM ET,2022CA000393,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
1602 SE BIDDLE LN,PORT SAINT LUCIE,FL,  34983,stlucie,07/29/2025,08:00 AM ET,2022CA001500,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
316 NW HOGAN ST,PORT SAINT LUCIE,FL,  34983,stlucie,07/29/2025,08:00 AM ET,2023CA001764,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
1994 SW GUERNSEY ST,PORT SAINT LUCIE,FL,  34987,stlucie,07/29/2025,08:00 AM ET,2023CA002007,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
701 BARTOW ST,SAINT LUCIE COUNTY,FL,  34982,stlucie,07/29/2025,08:00 AM ET,2024CA000406,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
2405 MELON CT,SAINT LUCIE COUNTY,FL,  34982,stlucie,07/29/2025,08:00 AM ET,2024CA001986,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
15340 GARFIELD DR,HOMESTEAD,FL,  33033,miamidade,07/29/2025,09:00 AM ET,2024-023114-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
2860 NW 164 TER,MIAMI GARDENS,FL,  33054,miamidade,07/29/2025,09:00 AM ET,2020-002216-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
9413 BOCA GARDENS CIR S B,BOCA RATON,PA,  33496,palmbeach,07/29/2025,10:00 AM ET,502024CA003794XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
7111 COLONY POINTE DR,RIVERVIEW,FL,  33578,hillsborough,07/29/2025,10:00 AM ET,292023CA016764A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
12603 MIDPOINTE DR,RIVERVIEW,FL,  33578,hillsborough,07/29/2025,10:00 AM ET,292025CA000808A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
6675 46TH AVE N,ST PETERSBURG,FL,  33709,pinellas,07/29/2025,10:00 AM ET,522024CA001903XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
2718 MIDTIMES DR,TAMPA,FL,  33618,hillsborough,07/29/2025,10:00 AM ET,292022CA010360A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
808 WOODLING PL,ALTAMONTE SPRINGS,FL,  32701,seminole,07/29/2025,11:00 AM ET,2020CA000371,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
631 PRAIRIE LANE,ALTAMONTE SPRINGS,FL,  32714,seminole,07/29/2025,11:00 AM ET,2020CA001903,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
1270 QUEEN ELAINE DRIVE,CASSELBERRY,FL,  32707,seminole,07/29/2025,11:00 AM ET,2024CC001833,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
908 FAIRMEADOWS CT,LAKE MARY,FL,  32746,seminole,07/29/2025,11:00 AM ET,2019CA003037,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
534 MOURNING DOVE CIRCLE,LAKE MARY,FL,  32746,seminole,07/29/2025,11:00 AM ET,2023CA003414,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
448 AUTUMN OAKS PL,LAKE MARY,FL,  32746,seminole,07/29/2025,11:00 AM ET,2024CA000849,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
676 WEYBRIDGE CT,LAKE MARY,FL,  32746,seminole,07/29/2025,11:00 AM ET,2024CA001549,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
381 EAST JESSUP AVENUE,LONGWOOD,FL,  32750,seminole,07/29/2025,11:00 AM ET,2023CA000561,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
109 EXETER AVE,LONGWOOD,FL,  32750,seminole,07/29/2025,11:00 AM ET,2023CA002597,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
936 CITRUS WOOD CT,LONGWOOD,FL,  32750,seminole,07/29/2025,11:00 AM ET,2024CA001537,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
290 LAKE DR,OVIEDO,FL,  32765,seminole,07/29/2025,11:00 AM ET,2024CA000363,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
1225 STONE HARBOUR RD,WINTER SPRINGS,FL,  32708,seminole,07/29/2025,11:00 AM ET,2022CA001223,https://seminole.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/29/2025,Realforeclose.com,,
2098 SE FLORESTA DR,PORT SAINT LUCIE,FL,  34984,stlucie,07/30/2025,08:00 AM ET,2023CA000441,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
8526 LIDFLOWER CT,SAINT LUCIE COUNTY,FL,  34952,stlucie,07/30/2025,08:00 AM ET,2023CA002413,https://stlucie.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
9255 36TH WAY N,PINELLAS PARK,FL,  33782,pinellas,07/30/2025,10:00 AM ET,522024CA002461XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
11351 SAN FERNANDO BLVD NE,ST PETERSBURG,FL,  33702,pinellas,07/30/2025,10:00 AM ET,522023CA006846XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
811 40TH AVE NE,ST PETERSBURG,FL,  33703,pinellas,07/30/2025,10:00 AM ET,522024CA003832XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
4060 30TH ST N,ST PETERSBURG,FL,  33714,pinellas,07/30/2025,10:00 AM ET,522023CA007939XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
6148 CATOMA ST,JACKSONVILLE,FL,  32244,duval,07/30/2025,11:00 AM ET,16-2024-CA-002175-AXXX-MA,https://duval.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
5027 LANETTE ST,ORLANDO,FL, 32811,myorangeclerk,07/30/2025,11:00 AM ET,2024-CC-002501-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
8853 LAMBERT LN,ORLANDO,FL, 32825,myorangeclerk,07/30/2025,11:00 AM ET,2017-CA-007663-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
5 MARK TWAIN LN,ROTONDA WEST,FL,  33947,charlotte,07/30/2025,11:00 AM ET,22000806CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
921 WESTCLIFFE DR,WINTER GARDEN,FL, 34787,myorangeclerk,07/30/2025,11:00 AM ET,2024-CA-003123-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
1212 SE 43RD TER,CAPE CORAL,FL,  33904,lee,07/31/2025,09:00 AM ET,24-CA-004675,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
2507 PARKVIEW DR,FORT MYERS,FL,  33905,lee,07/31/2025,09:00 AM ET,24-CA-001592,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
8429 CORAL DR,FORT MYERS,FL,  33912,lee,07/31/2025,09:00 AM ET,25-CA-001383,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
12858 IVORY STONE LOOP,FORT MYERS,FL,  33913,lee,07/31/2025,09:00 AM ET,24-CA-004385,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
3909 7TH ST SW,LEHIGH ACRES ,FL,  33976,lee,07/31/2025,09:00 AM ET,25-CA-000275,https://lee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
326 WINDRUSH BLVD # 103,INDIAN ROCKS BEACH,FL,  33785,pinellas,07/31/2025,10:00 AM ET,522024CC010356XXCOCO,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
9721 86TH AVE,SEMINOLE,FL,  33777,pinellas,07/31/2025,10:00 AM ET,522024CC007749XXCOCO,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
4930 72ND ST N,ST PETERSBURG,FL,  33709,pinellas,07/31/2025,10:00 AM ET,522023CA007545XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
212 MOONRAKER CIR,PANAMA CITY BEACH,FL,  32407,bay,07/31/2025,11:00 AM CT,24001016CA,https://bay.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
4192 HERON WAY,BRADENTON,FL,  34205,manatee,07/31/2025,11:00 AM ET,412024CC004330CCAXMA,https://manatee.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
421 QUAIL MEADOW CT,DEBARY,FL,  32713,volusia,07/31/2025,11:00 AM ET,2015 10842 CIDL,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
300HARBOUR DR,VERO BEACH,FL,  32963,indian-river,08/01/2025,10:00 AM ET,2024 CA 000222,https://indian-river.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
2250 ACCA ALY,APOPKA,FL, 32703,myorangeclerk,08/01/2025,11:00 AM ET,2023-CA-013882-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
361 FLETCHER AVE,DAYTONA BEACH,FL,  32114,volusia,08/01/2025,11:00 AM ET,2024 13645 CICI,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
405 N HALIFAX AVE 1040,DAYTONA BEACH,FL,  32118,volusia,08/01/2025,11:00 AM ET,2023 31910 CICI,https://volusia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
2003 MOUNTAIN PINE ST,OCOEE,FL, 34761,myorangeclerk,08/01/2025,11:00 AM ET,2024-CA-008124-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
13438 DAVENHAM PT,ORLANDO,FL, 32832,myorangeclerk,08/01/2025,11:00 AM ET,2024-CA-008653-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
29WHITTINGHAM LN,PALM COAST,FL,  32164,flagler,08/01/2025,11:00 AM ET,2025 CA 000019,https://flagler.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
43014 WIREGRASS LN,PUNTA GORDA,FL,  33982,charlotte,08/01/2025,11:00 AM ET,24002052CA,https://charlotte.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
1860 N WASHINGTON ST APT 209,DENVER,CO,  80203,denver,07/03/2025,10:00 AM MT,2025-000057,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
510 CHEROKEE ST,DENVER,CO,  80204,denver,07/03/2025,10:00 AM MT,2025-000124,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
3317 YORK STREET,DENVER,CO,  80205,denver,07/03/2025,10:00 AM MT,2025-000113,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
"5806 MONTVIEW BLVD,",DENVER,CO,  80207,denver,07/03/2025,10:00 AM MT,2025-000111,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
5040 BENTON WAY,DENVER,CO,  80212,denver,07/03/2025,10:00 AM MT,2025-000120,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
1470 WEST BYERS PLACE,DENVER,CO,  80223,denver,07/03/2025,10:00 AM MT,2025-000115,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
6846 E ARCHER DR,DENVER,CO,  80230,denver,07/03/2025,10:00 AM MT,2025-000100,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
9995 E HARVARD AVE #257,DENVER,CO,  80231,denver,07/03/2025,10:00 AM MT,2024-000482,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
7771 E 29TH AVE.,DENVER,CO,  80238,denver,07/03/2025,10:00 AM MT,2025-000019,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
3565 BEELER CT,DENVER,CO,  80238,denver,07/03/2025,10:00 AM MT,2025-000116,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
15732 OLMSTED PLACE,DENVER,CO,  80239,denver,07/03/2025,10:00 AM MT,2024-000493,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
5542 SABLE ST.,DENVER,CO,  80239,denver,07/03/2025,10:00 AM MT,2025-000119,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
19797 E 41ST AVE,DENVER,CO,  80249,denver,07/03/2025,10:00 AM MT,2024-000061,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/03/2025,Realforeclose.com,,
1196 N GRANT STREET 204,DENVER,CO,  80203,denver,07/10/2025,10:00 AM MT,2025-000132,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
4101 E MARTIN LUTHER KING JR B,DENVER,CO,  80207,denver,07/10/2025,10:00 AM MT,2025-000135,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
1019 S MADISON ST,DENVER,CO,  80209,denver,07/10/2025,10:00 AM MT,2024-000564,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
4670 ALCOTT ST,DENVER,CO,  80211,denver,07/10/2025,10:00 AM MT,2025-000034,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
1333 SOUTH IRVING STREET,DENVER,CO,  80219,denver,07/10/2025,10:00 AM MT,2025-000052,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
4567 WEST DAKOTA AVENUE,DENVER,CO,  80219,denver,07/10/2025,10:00 AM MT,2025-000134,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
1121 ALBION STREET 205,DENVER,CO,  80220,denver,07/10/2025,10:00 AM MT,2025-000075,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
2355 SOUTH EUDORA STREET,DENVER,CO,  80222,denver,07/10/2025,10:00 AM MT,2024-000135,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
"2205 S HOLLY ST, APARTMENT 4",DENVER,CO,  80222,denver,07/10/2025,10:00 AM MT,2024-000432,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
209 KALAMATH ST #29,DENVER,CO,  80223,denver,07/10/2025,10:00 AM MT,2025-000070,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
389 S. LIPAN STREET,DENVER,CO,  80223,denver,07/10/2025,10:00 AM MT,2025-000105,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
7622 E. 6TH PLACE,DENVER,CO,  80230,denver,07/10/2025,10:00 AM MT,2025-000133,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
"8060 E GIRARD AVE, UNIT: #1013",DENVER,CO,  80231,denver,07/10/2025,10:00 AM MT,2025-000131,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
"3550 S HARLAN ST, UNIT 187",DENVER,CO,  80235,denver,07/10/2025,10:00 AM MT,2025-000137,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
2678 SYRACUSE ST UNIT #106,DENVER,CO,  80238,denver,07/10/2025,10:00 AM MT,2025-000126,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
9850 W STANFORD AVE #C,LITTLETON,CO,  80123,denver,07/10/2025,10:00 AM MT,2025-000136,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
745 FEDERAL BOULEVARD,DENVER,CO,  80204,denver,07/17/2025,10:00 AM MT,2025-000140,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
"3456 W. 8TH AVE.,",DENVER,CO,  80204,denver,07/17/2025,10:00 AM MT,2025-000143,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
3031 BIRCH ST,DENVER,CO,  80207,denver,07/17/2025,10:00 AM MT,2025-000141,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
3000 JASMINE STREET,DENVER,CO,  80207,denver,07/17/2025,10:00 AM MT,2025-000145,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
323 S PENNSYLVANIA STREET,DENVER,CO,  80209,denver,07/17/2025,10:00 AM MT,2025-000022,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
1985 S OGDEN ST.,DENVER,CO,  80210,denver,07/17/2025,10:00 AM MT,2025-000139,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
4483 NORTH SHERMAN STREET,DENVER,CO,  80216,denver,07/17/2025,10:00 AM MT,2025-000138,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
2825 W BAYAUD AVENUE,DENVER,CO,  80219,denver,07/17/2025,10:00 AM MT,2025-000053,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
1728 KEARNEY STREET,DENVER,CO,  80220,denver,07/17/2025,10:00 AM MT,2025-000089,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
2650 S DELAWARE STREET,DENVER,CO,  80223,denver,07/17/2025,10:00 AM MT,2025-000142,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
9725 E HARVARD AVE UNIT 329,DENVER,CO,  80231,denver,07/17/2025,10:00 AM MT,2025-000054,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
8101 E DARTMOUTH AVE UNIT 62,DENVER,CO,  80231,denver,07/17/2025,10:00 AM MT,2025-000144,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
7000 E QUINCY AVE #116,DENVER,CO,  80237,denver,07/17/2025,10:00 AM MT,2025-000026,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/17/2025,Realforeclose.com,,
