Address,City,State,Postal,County,Date,Time,Case,URL,Source,Atty,Atty_Contact
1011 W 15Th St,San Bernardino,CA,92411, San Bernardino ,2025-08-05 00:00:00,9:00 am,CA-25-1005780...,https://www.auction.com/details/1011-w-15th-st-san-bernardino-ca-1764681,Auction.com,Quality Loan Service Corporation,(866) 645-7711
10111 Nw 24 Pl,Sunrise,FL, 3332,Broward,07/30/2025,10:00 AM ET,CACE-24-014775,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
1012 Borgert Ave N,Saint Cloud,MN,56303, Stearns ,2025-07-24 00:00:00,,MN11432,https://www.auction.com/details/1012-borgert-ave-saint-cloud-mn-1757676,Auction.com,"Halliday, Watkins And Mann, P.C.",(801) 355-2886
1012 Old Corlies Ave,Neptune,NJ,07753, Monmouth ,2025-08-04 00:00:00,1:00 pm,03-021553-F00,https://www.auction.com/details/1012-old-corlies-ave-neptune-nj-1790706,Auction.com,"Frenkel, Lambert, Weiss, Weisman And Gordon LLP",
1012 Pearce Dr  111,Clearwater,FL,  337,Pinellas,07/16/2025,10:00 AM ET,522023CA008699XXCICI,https://pinellas.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/16/2025,Realforeclose.com,,
10124 W Raymond St,Tolleson,AZ,85353, Maricopa ,2025-07-31 00:00:00,10:00 am,25-02392-MS-A...,https://www.auction.com/details/10124-w-raymond-st-tolleson-az-1776500,Auction.com,"Tiffany & Bosco, Pa",(602) 255-6000
10128 Camino De Rosa,Riverside,CA,92503,Riverside,2025-07-17 00:00:00, 9:30 AM ,2025-00101-CA,https://www.hubzu.com/property/91717216118-10128-CAMINO-DE-ROSA-Riverside-CA-92503,Hubzu.com,"Western Progressive Trustee, LLC",866-960-8299
1013 59Th St Nw,Albuquerque,NM,87105, Bernalillo ,2025-07-15 00:00:00,,,https://www.auction.com/details/1013-59th-st-nw-albuquerque-nm-1757076,Auction.com,"Mccarthy & Holthus, LLP",(480) 302-3402
1013 Bear Swamp Rd,East Stroudsburg,PA,18302, Monroe ,2025-07-31 00:00:00,,23-24792-FC01,https://www.auction.com/details/1013-bear-swamp-rd-east-stroudsburg-pa-1704046,Auction.com,Brock & Scott PLLC,(844) 856-6646
1013 Poppy Seed Dr,Oak Grove,KY,42262,Christian,2025-07-14 00:00:00, 11:00 AM ,23-CI-00270,https://www.hubzu.com/property/91716769275-1013-POPPY-SEED-DR-Oak-Grove-KY-42262,Hubzu.com,Millsap & Singer LLC,636-537-0110
1013 S Heincke Rd,Miamisburg ,OH, 4534,Montgomery,08/01/2025,09:00 AM ET,2024 CV 05919 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,"Reisenfeld & Associates, LLC",513-322-7000
10130 Seymour Rd,Montrose,MI,48457,Genesee,2025-07-23 00:00:00,10:00AM,,https://www.xome.com/auctions/10130-Seymour-Rd-Montrose-MI-48457-403579923,Xome.com,"Johnson, Blumberg & Associates, LLC",312-541-9710
10135 S Kent Rd,Mohave Valley,AZ,86440,Mohave,2025-07-24 00:00:00,11:00AM,,https://www.xome.com/auctions/10135-S-Kent-Rd-Mohave-Valley-AZ-86440-405567729,Xome.com,"Vylla Solutions, LLC",949-517-6400
1014 Pondview Dr,Cedar Hill,TX,75104,Dallas,2025-08-05 00:00:00, 1:00 PM ,19-000265-673,https://www.hubzu.com/property/91716594741-1014-PONDVIEW-DR-Cedar-Hill-TX-75104,Hubzu.com,"Power Default Services, Inc.",866-960-8299
1014 Seneca Ave,Enid,OK,73703, Garfield ,2025-07-16 00:00:00,,,https://www.auction.com/details/1014-seneca-ave-enid-ok-1774735,Auction.com,"The Mortgage Law Firm, Plc",(619) 465-8200
10144 Whisper Point Dr,Tampa,FL,  336,Hillsborough,07/30/2025,10:00 AM ET,292023CA001497A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
1015 E Blackford Ave,Evansville,IN,47714,Vanderburgh,2025-07-31 00:00:00,10:00AM,,https://www.xome.com/auctions/1015-E-Blackford-Ave-Evansville-IN-47714-397883843,Xome.com,"Reisenfeld & Associates, LLC",513-322-7000
1015 Hicks Dr,Big Bear City,CA,92314, San Bernardino ,2025-07-22 00:00:00,9:00 am,2024-11436-GS...,https://www.auction.com/details/1015-hicks-dr-big-bear-city-ca-1767971,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
1015 Lovebird Ct,Pensacola,FL,  325,Escambia,07/09/2025,11:00 AM CT,2023 CA 001649,https://escambia.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/09/2025,Realforeclose.com,,
1015 S Church Rd,Bensenville,IL,60106, Dupage ,2025-07-15 00:00:00,,2023FC000696,https://www.auction.com/details/1015-s-church-rd-bensenville-il-1757697,Auction.com,"Diaz Anselmo & Associates, LLC",(630) 453-6960
1015 Sonoma Ave,Sacramento,CA,95815, Sacramento ,2025-07-22 00:00:00,9:00 am,24-71941,https://www.auction.com/details/1015-sonoma-ave-sacramento-ca-1767853,Auction.com,"Zbs Law, LLP",(714) 848-7920
1015 White Oak Rd,Windsor,PA, 1736,York,08/04/2025,02:00 PM ET,2024-SU-002664 (0),https://york.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/04/2025,Realforeclose.com,,
10159 Worchester St,Commerce City,CO,80022,Adams,2025-08-06 00:00:00,10:00AM,,https://www.xome.com/auctions/10159-Worchester-St-Commerce-City-CO-80022-408217191,Xome.com,Bdf Law Group,303-350-3711
1016 Caroll Comb Rd,Breaux Bridge,LA,70517, St. Martin ,2025-07-30 00:00:00,,94609,https://www.auction.com/details/1016-carol-comb-rd-breaux-bridge-la-1774504,Auction.com,"Dean Morris, L.L.C.",(318) 338-1440
1016 Cross Rd To Canaan Valley Rd,Southfield,MA,01259, Berkshire ,2025-07-18 00:00:00,3:00 pm,24-36317-FC01,https://www.auction.com/details/1016-cross-rd-to-canaan-valley-rd-southfield-ma-1777603,Auction.com,Brock And Scott PLLC,(401) 217-8701
1016 Livingston Ave,Phoenixville,PA,19460,Chester,2025-07-17 00:00:00,10:00AM,,https://www.xome.com/auctions/1016-Livingston-Ave-Phoenixville-PA-19460-371015238,Xome.com,"Brock And Scott, PLLC",317-537-3001
1016 Mountain View Dr,Lehman,PA,18627,Luzerne,2025-08-01 00:00:00,10:00AM,,https://www.xome.com/auctions/1016-Mountain-View-Dr-Lehman-PA-18627-395006267,Xome.com,Hill Wallack LLP,
1016 N 5Th St,Mankato,MN,56001, Blue Earth ,2025-07-28 00:00:00,,056615-F1,https://www.auction.com/details/1016-n-5th-st-mankato-mn-1775775,Auction.com,"Wilford, Geske And Cook, P.A.",(651) 209-3300
10162 Sw Riverview Cir,Arcadia,FL,34269, Desoto ,2025-07-10 00:00:00,11:00 am,2024CA000056A...,https://www.auction.com/details/10162-sw-riverview-cir-arcadia-fl-1754349,Auction.com,"De Cubas & Lewis, Pa",(954) 453-0365
10164 Hampshire St,Rancho Cucamonga,CA,91730, San Bernardino ,2025-07-22 00:00:00,9:00 am,130823-CA,https://www.auction.com/details/10164-hampshire-st-rancho-cucamonga-ca-1773105,Auction.com,Aldridge Pite LLP,(858) 750-7777
1017 Heather Dr,Roswell,NM,88203,Chaves,2025-07-29 00:00:00,10:00AM,,https://www.xome.com/auctions/1017-Heather-Dr-Roswell-NM-88203-385590663,Xome.com,"Tiffany & Bosco, P.A.",505-248-2400
1017 Livingston Ave,West Saint Paul,MN,55118, Dakota ,2025-07-30 00:00:00,,,https://www.auction.com/details/1017-livingston-ave-west-saint-paul-mn-1766434,Auction.com,"Trott And Trott, P.C.",(651) 209-9760
1017 S 23Rd St,South Bend,IN,46615, St. Joseph ,2025-07-17 00:00:00,,G280-600,https://www.auction.com/details/1017-s-23rd-st-south-bend-in-1751485,Auction.com,"Doyle And Foutty, P.C.",(317) 264-5000
10170 Nw 3 St,Pembroke Pines,FL, 3302,Broward,07/10/2025,10:00 AM ET,CACE-24-016329,https://broward.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
10172 Eveninghill Dr,Cordova,TN,38016, Shelby ,2025-07-24 00:00:00,11:00 am,362776,https://www.auction.com/details/10172-eveninghill-dr-cordova-tn-1773394,Auction.com,Wilson And Associates PLLC,(901) 578-9914
10172 White Water Lily Way,Boynton Beach,PA,  334,Palmbeach,07/28/2025,10:00 AM ET,502024CA006307XXXAMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
1017W Indian Trl,Louisville,KY,40213, Jefferson ,2025-07-25 00:00:00,,,https://www.auction.com/details/1017-w-indian-trl-louisville-ky-1775046,Auction.com,Manley Deas Kochalski LLC,(614) 220-5611
1019 Bridgeway Blvd,Orlando,FL, 3282,My Orange Clerk,07/30/2025,11:00 AM ET,2022-CC-002506-O,https://myorangeclerk.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/30/2025,Realforeclose.com,,
1019 Indiana Ave,Waukegan,IL,60085, Lake ,2025-07-22 00:00:00,,24 FC 719,https://www.auction.com/details/1019-indiana-st-waukegan-il-1773635,Auction.com,Logs Legal Group LLP,(847) 291-1717
1019 S Madison St,Denver,CO,  802,Denver,07/10/2025,10:00 AM MT,2024-000564,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
1019 S Shore Dr,Surf City,NC,28445, Pender ,2025-07-22 00:00:00,10:00 am,25-09955,https://www.auction.com/details/1019-s-shore-dr-surf-city-nc-1785733,Auction.com,Brock And Scott PLLC,(844) 856-6646
10191 Farmdale St,Firestone,CO,80504,Weld,2025-08-06 00:00:00,10:00AM,,https://www.xome.com/auctions/10191-Farmdale-St-Firestone-CO-80504-402321203,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
10194 N Arroyo Lupine Way,Marana,AZ,85653, Pima ,2025-07-16 00:00:00,10:00 am,25-72758,https://www.auction.com/details/10194-n-arroyo-lupine-way-marana-az-1761720,Auction.com,"Zbs Law, LLP",(602) 282-6188
102 02 39Th Ave,Corona,NY,11368, Queens ,2025-07-18 00:00:00,10:00 am,AYSNC295,https://www.auction.com/details/10202-39th-ave-corona-ny-1765816,Auction.com,"Fein, Such & Crane, LLP - Ny",(585) 232-7400
102 Birch St,Thibodaux,LA,70301, Lafourche ,2025-07-09 00:00:00,,,https://www.auction.com/details/102-birch-st-thibodaux-la-1781107,Auction.com,"Herschel C. Adcock, Jr., L.L.C.",(225) 756-0373
102 Bowen Rd,Mc Donald,PA,15057, Washington ,2025-08-01 00:00:00,,,https://www.auction.com/details/102-bowen-rd-mc-donald-pa-1743338,Auction.com,"Stern And Eisenberg, PC",215-572-8111 Ext1060
102 Burlingame Rd,Smithfield,RI,02917, Providence ,2025-07-17 00:00:00,,,https://www.auction.com/details/102-burlingame-rd-smithfield-ri-1754188,Auction.com,"Harmon Law Offices, P.C.",(617) 558-0500
102 Conifer Dr,West Monroe,LA,71291,Ouachita,2025-08-06 00:00:00,10:00AM,,https://www.xome.com/auctions/102-Conifer-Drive-West-Monroe-LA-71291-402229126,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
102 Evelyn St,Vicksburg,MS,39180, Warren ,2025-07-25 00:00:00,1:00 pm,2025-15012-MS,https://www.auction.com/details/102-evelyn-st-vicksburg-ms-1784041,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
102 Feaster St,Windsor,MO,65360, Henry ,2025-07-25 00:00:00,9:00 am,220617.072525...,https://www.auction.com/details/102-feaster-st-windsor-mo-1789934,Auction.com,"Millsap And Singer, LLC",(636) 537-0110
102 German St,Milltown,IN,47145,Crawford,2025-07-15 00:00:00,10:00AM,,https://www.xome.com/auctions/102-German-St-Milltown-IN-47145-406882867,Xome.com,"Feiwell & Hannoy, P.C.",317-237-2727
102 Grow Ln,Streamwood,IL,60107,Cook,2025-07-28 00:00:00, 10:30 AM ,45-1177,https://www.hubzu.com/property/91716929988-102-Grow-Ln-Streamwood-IL-60107,Hubzu.com,Codilis & Associates PC,630-794-5300
102 Jones Cir,Erwin,TN,37650, Unicoi ,2025-08-04 00:00:00,11:00 am,2025-13393-TN,https://www.auction.com/details/102-jones-cir-erwin-tn-1764312,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
102 Kearney Ave,Jersey City,NJ,07305,Hudson,2025-07-24 00:00:00, 2:00 PM ,F-001690-22,https://www.hubzu.com/property/87916431131-102-KEARNEY-AVE-Jersey-City-NJ-07305,Hubzu.com,Hill Wallack LLP,609-924-0808
102 Kerry Hill Dr,Seymour,IN,47274,Jackson,2025-08-05 00:00:00,11:30AM,,https://www.xome.com/auctions/102-Kerry-Hill-Dr-Seymour-IN-47274-403601449,Xome.com,"Doyle & Foutty, P.C.",317-264-5000
102 Larson Dr,Amityville,NY,11701, Suffolk ,2025-07-24 00:00:00,12:00 pm,107825,https://www.auction.com/details/102-larsen-dr-amityville-ny-1765813,Auction.com,"Roach & Lin, P.C",
102 Morningside Ave,Union Beach,NJ,07735,Monmouth,2025-08-04 00:00:00,01:00PM,,https://www.xome.com/auctions/102-Morningside-Ave-Union-Beach-NJ-7735-375352468,Xome.com,"Kml Law Group, P.C.",215-627-1322
102 Sylvania St,Brewton,AL,36426, Escambia ,2025-07-23 00:00:00,1:00 pm,25-004205,https://www.auction.com/details/102-sylvania-st-brewton-al-1787304,Auction.com,Albertelli Law,(813) 221-4743
102 Woodlawn Ave,Willow Grove,PA,19090, Montgomery ,2025-07-30 00:00:00,,22-18844-FC02,https://www.auction.com/details/102-woodlawn-ave-willow-grove-pa-1751628,Auction.com,Brock & Scott PLLC,(844) 856-6646
1020 Belvoir Dr,Davenport,FL,33837,Polk,2025-07-14 00:00:00,10:00AM,,https://www.xome.com/auctions/1020-Belvoir-Dr-Davenport-FL-33837-406888541,Xome.com,"Van Ness Law Firm, Plc",954-571-2031
1020 Loganview Way,Springfield,TN,37172, Robertson ,2025-07-23 00:00:00,2:00 pm,359502,https://www.auction.com/details/1020-loganview-way-springfield-tn-1782919,Auction.com,Wilson And Associates PLLC,(901) 578-9914
1020 Orchid Ave,Bastrop,LA,71220,Morehouse,2025-07-09 00:00:00,10:00AM,,https://www.xome.com/auctions/1020-Orchid-Ave-Bastrop-LA-71220-406398345,Xome.com,"Dean Morris, LLC",318-388-1440
1020 W 70Th St,Los Angeles,CA,90044, Los Angeles ,2025-07-24 00:00:00,9:00 am,2022-01403,https://www.auction.com/details/1020-w-70th-st-los-angeles-ca-1765022,Auction.com,"Nestor Solutions, LLC",(888) 403-4115
10201 Pine Meadows Ln,Upper Marlboro,MD,20772,Princegeorge'S,2025-07-15 00:00:00,10:00AM,,https://www.xome.com/auctions/10201-Pine-Meadows-Ln-Upper-Marlboro-MD-20772-382560065,Xome.com,"Rosenberg & Associates, LLC",301-907-8000
10204 Hanna Ave,Los Angeles,CA,91311,Losangeles,2025-08-05 00:00:00,10:00AM,,https://www.xome.com/auctions/10204-Hanna-Avenue-Los-Angeles-CA-91311-312878415,Xome.com,Trustee Corps,"17100 Gillette Ave, Irvine, CA 92614"
10208 D St E,Tacoma,WA,98445, Pierce ,2025-08-01 00:00:00,9:00 am,25-72390,https://www.auction.com/details/10208-d-st-e-tacoma-wa-1707697,Auction.com,"North Star Trustee, LLC",(206) 866-5345
1021 Nw 180 Ter,Miami Gardens,FL,  331,Miamidade,08/04/2025,09:00 AM ET,2019-015700-CA-01,https://miamidade.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/04/2025,Realforeclose.com,,
1021 Tracy Ln,Lancaster,TX,75134, Dallas ,2025-08-05 00:00:00,10:00 am,44-24-02198,https://www.auction.com/details/1021-tracy-ln-lancaster-tx-1772187,Auction.com,"Codilis & Moody, P.C.",(281) 925-5200
10211 Ura Ln 1 307,Thornton,CO,80260, Adams ,2025-07-16 00:00:00,,24-033356,https://www.auction.com/details/10211-ura-ln-thornton-co-1737701,Auction.com,"Janeway Law Firm, PC",
1022 3Rd Ave,Eau Claire,WI,54703, Eau Claire ,2025-08-06 00:00:00,,50-23-00226,https://www.auction.com/details/1022-3rd-ave-eau-claire-wi-1788779,Auction.com,"Codilis, Moody & Circelli, P.C.",(630) 794-5300
10226 W Levi Dr,Tolleson,AZ,85353, Maricopa ,2025-07-17 00:00:00,10:00 am,25-003038,https://www.auction.com/details/10226-w-levi-dr-tolleson-az-1728572,Auction.com,America West Lender Services,(844) 693-4761
10227 Stayton Rd Se,Aumsville,OR,97325, Marion ,2025-07-09 00:00:00,9:00 am,OR05000010-25,https://www.auction.com/details/10227-stayton-rd-se-aumsville-or-1690134,Auction.com,Trustee Corps,(949) 252-8300
10227W Snow Wolf Dr,Star,ID,83669, Ada ,2025-07-29 00:00:00,9:00 am,,https://www.auction.com/details/10227-w-snow-wolf-dr-star-id-1789311,Auction.com,"Halliday, Watkins And Mann, P.C.",
1023 6Th St Nw,Faribault,MN,55021, Rice ,2025-07-22 00:00:00,,25-118467-FC0...,https://www.auction.com/details/1023-6th-st-nw-faribault-mn-1770995,Auction.com,Logs Legal Group LLP,(952) 831-4060
1023 Chieri Ct,Chehalis,WA,98532, Lewis ,2025-08-08 00:00:00,9:00 am,WA-25-1008254...,https://www.auction.com/details/1023-chieri-ct-chehalis-wa-1713442,Auction.com,"Mccarthy & Holthus, LLP",
1023 S Milwood,Wichita,KS,67213, Sedgwick ,2025-07-09 00:00:00,,222058.445058...,https://www.auction.com/details/1023-s-millwood-ave-wichita-ks-1768834,Auction.com,"Millsap And Singer, LLC",(636) 537-0110
1023 Wyndham N,Gretna,LA,70056, Jefferson ,2025-07-09 00:00:00,,,https://www.auction.com/details/1023-wyndham-n-gretna-la-1769096,Auction.com,"Herschel C. Adcock, Jr., L.L.C.",(225) 756-0373
10235 S Oglesby Ave,Chicago,IL,60617, Cook ,2025-07-23 00:00:00,,2024CH03791,https://www.auction.com/details/10235-s-oglesby-ave-chicago-il-1783622,Auction.com,Manley Deas Kochalski LLC,(614) 767-7080
1024 Barrows Dr,Suisun City,CA,94585,Solano,2025-08-06 00:00:00,09:30AM,,https://www.xome.com/auctions/1024-Barrows-Drive-Suisun-City-CA-94585-389576060,Xome.com,"Nestor Solutions, LLC","214 5th St, Suite 205, Huntington Beach, CA 92648"
1024 Dockside Dr,Lutz,PA, 3355,Pasco,07/28/2025,11:00 AM ET,51-2019-CA-003624-CAAX-ES,https://pasco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/28/2025,Realforeclose.com,,
1024 H St,Centralia,WA,98531, Lewis ,2025-07-11 00:00:00,9:00 am,23-66929,https://www.auction.com/details/1024-h-st-centralia-wa-1772198,Auction.com,"North Star Trustee, LLC",(206) 866-5345
1024 Long Bay Ct,Brookshire,TX,77423,Waller,2025-08-05 00:00:00,01:00PM,,https://www.xome.com/auctions/1024-Long-Bay-Ct-Brookshire-TX-77423-407939735,Xome.com,Codilis Law Firms,281-925-5343
1024 S Pennsylvania St,Denver,CO,  802,Denver,07/31/2025,10:00 AM MT,2025-000028,https://denver.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/31/2025,Realforeclose.com,,
1025 Crandall Dr,Colorado Springs,PA,  809,Elpasoco,07/23/2025,10:00 AM MT,EPC202400466,https://elpasoco.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/23/2025,Realforeclose.com,,
1025 Mccullough St,Lansing,MI,48912, Ingham ,2025-07-10 00:00:00,,,https://www.auction.com/details/1025-mccullough-st-lansing-mi-1777915,Auction.com,Orlans PC,(248) 502-1400
1025 Se 3Rd St,Belle Glade,PA,  334,Palmbeach,07/14/2025,10:00 AM ET,502023CA011888XXXXMB,https://palmbeach.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/14/2025,Realforeclose.com,"Miller, George & Suggs, PLLC",786-268-9954
10254 Hunters Haven Blvd,Riverview,FL,  335,Hillsborough,07/21/2025,10:00 AM ET,292022CA004486A001HC,https://hillsborough.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/21/2025,Realforeclose.com,,
1026 Highland Dr,Canonsburg,PA, 1531,Washington,07/11/2025,10:00 AM ET,2025-278 (0),https://washington.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/11/2025,Realforeclose.com,,
1026 St Patrick St,Lafayette,LA,70506,Lafayette,2025-07-16 00:00:00,10:00AM,,https://www.xome.com/auctions/1026-St-Patrick-St-Lafayette-LA-70506-379047880,Xome.com,"Dean Morris, LLC",318-388-1440
1027 Columbia Rd,Bristol,TN,37620,Sullivan,2025-08-07 00:00:00,12:00PM,,https://www.xome.com/auctions/1027-Columbia-Rd-Bristol-TN-37620-407661909,Xome.com,"Vylla Solutions, LLC",949-517-6400
1027 Heritage Way,Yuba City,CA,95991, Sutter ,2025-07-21 00:00:00,1:00 pm,CA09000184-23,https://www.auction.com/details/1027-heritage-way-yuba-city-ca-1766873,Auction.com,Trustee Corps,(949) 252-8300
1029 Cumberland Ave,Dayton ,OH, 4540,Montgomery,08/01/2025,09:00 AM ET,2025 CV 00368 (0),https://montgomery.sheriffsaleauction.ohio.gov/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=08/01/2025,Realforeclose.com,,
1029 Dunstable Ln,Ponte Vedra,FL,  320,Saintjohns,07/10/2025,12:00 PM ET,CA24-1098,https://saintjohns.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/10/2025,Realforeclose.com,,
103 1St St Se,Morristown,MN,55052, Rice ,2025-07-30 00:00:00,,,https://www.auction.com/details/103-1st-st-se-morristown-mn-1761519,Auction.com,"Trott And Trott, P.C.",(651) 209-9760
103 3Rd Ave,Newcastle,WY,82701, Weston ,2025-07-15 00:00:00,,WY21656,https://www.auction.com/details/103-3rd-ave-newcastle-wy-1778591,Auction.com,"Halliday, Watkins And Mann, P.C.",
103 Camellia Ln,Pineville,LA,71360, Rapides ,2025-07-16 00:00:00,,281692 C,https://www.auction.com/details/103-camellia-ln-pineville-la-1772232,Auction.com,"Dean Morris, L.L.C.",(318) 338-1440
103 Compass Rd,Baltimore,MD,21220, Baltimore ,2025-07-24 00:00:00,,,https://www.auction.com/details/103-compass-rd-baltimore-md-1765802,Auction.com,Friedman Vartolor LLP,(949) 111-1111
103 E 19Th St,Hays,KS,67601, Ellis ,2025-07-17 00:00:00,,249541,https://www.auction.com/details/103-e-19th-st-hays-ks-1774745,Auction.com,"South Law, P.C.",(913) 663-7600
103 Maudy Ln,Springtown,TX,76082,Parker,2025-08-05 00:00:00,11:00AM,,https://www.xome.com/auctions/103-Maudy-Ln-Springtown-TX-76082-376224337,Xome.com,Bdf Law Group,972-386-5040
103 Regent Ct,Southlake,TX,76092, Tarrant ,2025-08-05 00:00:00,9:00 am,2024-01194-TX,https://www.auction.com/details/103-regent-ct-southlake-tx-1790280,Auction.com,"Power Default Services, Inc.",(855) 427-2204
103 S Midfield Rd,Linthicum Heights,MD,21090, Anne Arundel ,2025-07-22 00:00:00,,05-236-008740...,https://www.auction.com/details/103-s-midfield-rd-linthicum-heights-md-1776689,Auction.com,"Bww Law Group, LLC",
103 Taylor St,Petrolia,PA, 1605,Butler,07/18/2025,11:00 AM ET,2025-30089 (0),https://butler.pa.realforeclose.com/index.cfm?zaction=AUCTION&Zmethod=PREVIEW&AUCTIONDATE=07/18/2025,Realforeclose.com,"Kml Law Group, P.C.",
103 W Blaine St,Emmet,NE,68734,Holt,2025-07-23 00:00:00,10:00AM,,https://www.xome.com/auctions/103-W-Blaine-St-Emmet-NE-68734-385032610,Xome.com,"Halliday, Watkins & Mann, P.C.",801-355-2886
1030 Stillman Ave,Eugene,OR,97404, Lane ,2025-07-16 00:00:00,1:00 pm,OR08000026-22,https://www.auction.com/details/lien-1030-stillman-ave-eugene-or-1708059,Auction.com,Trustee Corps,(949) 252-8300
